Pacote,Concrete Type,Call Method Name,Field Name,Metodo,Line Code,Class,Ocorrencias,Into Loop,Loops Info,Inside Recursive Method
java/util/List,Ljava/util/List,addMessage,msgPatterns,add(value),86,Lorg/apache/commons/math3/exception/util/ExceptionContext>,2909,false,,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,650,true,1) 8;ON;null; 2) 8;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,650,true,1) 8;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,toArray,53,Lorg/apache/commons/math3/exception/util/ArgUtils>,2910,false,,true
java/util/List,Ljava/util/List,addMessage,msgArguments,add(value),87,Lorg/apache/commons/math3/exception/util/ExceptionContext>,2909,false,,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,139,true,1) 4;ON;null; 2) 4;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,139,true,1) 4;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,366,true,1) 9;ON;null; 2) 9;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,366,true,1) 9;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,781,true,1) 7;ON;null; 2) 7;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,781,true,1) 7;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,295,true,1) 6;ON;null; 2) 6;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,295,true,1) 6;ON;null; ,true
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,row,add(value),365,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,row,add(value),366,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,row,size,370,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,row,size,371,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,row,randomGet,372,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,row,size,374,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,row,randomGet,375,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; 5) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,combined,add(value),383,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,combined,size,387,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileMultiplicationIndirection,combined,toArray,387,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,row,add(value),453,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,row,add(value),474,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; 5) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,row,size,480,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,row,size,481,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,row,randomGet,482,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,row,size,484,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,row,randomGet,485,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; 5) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,combined,add(value),497,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,combined,size,501,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,compileCompositionIndirection,combined,toArray,501,Lorg/apache/commons/math3/analysis/differentiation/DSCompiler>,1,true,1) 6;ON;null; 2) 6;ON;null; 3) 8;ON;null; ,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,89,true,1) 12;ON;null; 2) 12;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,89,true,1) 12;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,188,true,1) 10;ON;null; 2) 10;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,188,true,1) 10;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,119,true,1) 11;ON;null; 2) 11;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,119,true,1) 11;ON;null; ,true
java/util/Set,Ljava/util/Set,recurseComplement,,iterator,153,Lorg/apache/commons/math3/geometry/partitioning/RegionFactory>,9,false,,false
java/util/List,Ljava/util/List,iterator,list,iterator,69,Lorg/apache/commons/math3/geometry/partitioning/NodesSet>,5,true,1) 3;O1;0; ,false
java/util/List,Ljava/util/List,add,list,iterator,46,Lorg/apache/commons/math3/geometry/partitioning/NodesSet>,5,true,1) 3;O1;0; 2) 3;O1;0; ,false
java/util/List,Ljava/util/List,add,list,add(value),54,Lorg/apache/commons/math3/geometry/partitioning/NodesSet>,5,true,1) 3;O1;0; 2) 3;O1;0; ,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,60,true,1) 13;ON;null; 2) 13;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,60,true,1) 13;ON;null; ,true
java/util/Map,Ljava/util/Map,getInstance,CACHE,iterator,191,Lorg/apache/commons/math3/ode/nonstiff/AdamsNordsieckTransformer>,7,false,,false
java/util/Map,Ljava/util/Map,getInstance,CACHE,put(key;value),194,Lorg/apache/commons/math3/ode/nonstiff/AdamsNordsieckTransformer>,7,false,,false
java/util/List,Ljava/util/List,getTotalDimension,components,isEmpty,96,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,13,false,,false
java/util/List,Ljava/util/List,getTotalDimension,components,size,101,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,13,false,,false
java/util/List,Ljava/util/List,getTotalDimension,components,randomGet,101,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,13,false,,false
java/util/List,Ljava/util/List,getCompleteState,components,iterator,293,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,6,false,,false
java/util/List,Ljava/util/List,getSecondaryMappers,components,size,167,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,11,false,,false
java/util/List,Ljava/util/List,getSecondaryMappers,components,sequentialGet,169,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,7,true,1) 2;ON;null; ,false
java/util/Collection,Ljava/util/Collection,initIntegration,eventsStates,iterator,189,Lorg/apache/commons/math3/ode/AbstractIntegrator>,6,false,,false
java/util/Collection,Ljava/util/Collection,initIntegration,stepHandlers,iterator,194,Lorg/apache/commons/math3/ode/AbstractIntegrator>,6,false,,false
java/util/List,Ljava/util/List,computeDerivatives,components,iterator,121,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,3,true,1) 1;O1;0; ,false
java/util/Collection,Ljava/util/Collection,acceptStep,eventsStates,iterator,321,Lorg/apache/commons/math3/ode/AbstractIntegrator>,5,true,1) 1;O1;0; ,false
java/util/Collection,Ljava/util/Collection,acceptStep,eventsStates,iterator,338,Lorg/apache/commons/math3/ode/AbstractIntegrator>,5,true,1) 1;O1;0; ,false
java/util/Collection,Ljava/util/Collection,acceptStep,eventsStates,iterator,369,Lorg/apache/commons/math3/ode/AbstractIntegrator>,5,true,1) 1;O1;0; 2) 2;O1;0; ,false
java/util/Collection,Ljava/util/Collection,acceptStep,stepHandlers,iterator,375,Lorg/apache/commons/math3/ode/AbstractIntegrator>,5,true,1) 1;O1;0; 2) 2;O1;0; ,false
java/util/Collection,Ljava/util/Collection,acceptStep,eventsStates,iterator,386,Lorg/apache/commons/math3/ode/AbstractIntegrator>,5,true,1) 1;O1;0; 2) 2;O1;0; ,false
java/util/Collection,Ljava/util/Collection,acceptStep,eventsStates,iterator,422,Lorg/apache/commons/math3/ode/AbstractIntegrator>,5,true,1) 1;O1;0; ,false
java/util/Collection,Ljava/util/Collection,acceptStep,stepHandlers,iterator,429,Lorg/apache/commons/math3/ode/AbstractIntegrator>,5,true,1) 1;O1;0; ,false
java/util/List,Ljava/util/List,setCompleteState,components,iterator,275,Lorg/apache/commons/math3/ode/ExpandableStatefulODE>,6,false,,false
java/util/List,Ljava/util/List,getComponents,distribution,sequentialGet,166,Lorg/apache/commons/math3/distribution/MixtureMultivariateRealDistribution>,2,true,1) 2;ON;null; ,false
java/util/List,Ljava/util/List,fit,,size,151,Lorg/apache/commons/math3/distribution/fitting/MultivariateNormalMixtureExpectationMaximization>,2,false,,false
java/util/List,Ljava/util/List,fit,,randomGet,153,Lorg/apache/commons/math3/distribution/fitting/MultivariateNormalMixtureExpectationMaximization>,2,false,,false
java/util/List,Ljava/util/List,<init>,distribution,add(value),101,Lorg/apache/commons/math3/distribution/MixtureMultivariateRealDistribution>,3,true,1) 4;ON;null; ,false
java/util/List,Ljava/util/List,fit,components,sequentialGet,183,Lorg/apache/commons/math3/distribution/fitting/MultivariateNormalMixtureExpectationMaximization>,1,true,1) 1;ON;null; 2) 1;null;null; ,false
java/util/List,Ljava/util/List,fit,components,sequentialGet,184,Lorg/apache/commons/math3/distribution/fitting/MultivariateNormalMixtureExpectationMaximization>,1,true,1) 1;ON;null; 2) 1;null;null; ,false
java/util/List,Ljava/util/List,density,distribution,randomGet,109,Lorg/apache/commons/math3/distribution/MixtureMultivariateRealDistribution>,1,true,1) 1;null;null; 2) 1;ON;null; 3) 2;ON;null; ,false
java/util/List,Ljava/util/List,getComponents,distribution,sequentialGet,166,Lorg/apache/commons/math3/distribution/MixtureMultivariateRealDistribution>,1,true,1) 3;ON;null; ,false
java/util/List,Ljava/util/List,<init>,distribution,add(value),101,Lorg/apache/commons/math3/distribution/MixtureMultivariateRealDistribution>,1,true,1) 5;ON;null; ,false
java/util/List,Ljava/util/List,fit,components,sequentialGet,183,Lorg/apache/commons/math3/distribution/fitting/MultivariateNormalMixtureExpectationMaximization>,1,true,1) 2;ON;null; 2) 2;null;null; ,false
java/util/List,Ljava/util/List,fit,components,sequentialGet,184,Lorg/apache/commons/math3/distribution/fitting/MultivariateNormalMixtureExpectationMaximization>,1,true,1) 2;ON;null; 2) 2;null;null; ,false
java/util/List,Ljava/util/List,density,distribution,randomGet,109,Lorg/apache/commons/math3/distribution/MixtureMultivariateRealDistribution>,1,true,1) 2;null;null; 2) 2;ON;null; 3) 3;ON;null; ,false
java/util/List,Ljava/util/List,addMessage,msgPatterns,add(value),86,Lorg/apache/commons/math3/exception/util/ExceptionContext>,6,true,1) 3;ON;null; ,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,4,true,1) 3;ON;null; 2) 8;ON;null; 3) 8;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,4,true,1) 3;ON;null; 2) 8;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,toArray,53,Lorg/apache/commons/math3/exception/util/ArgUtils>,6,true,1) 3;ON;null; ,true
java/util/List,Ljava/util/List,addMessage,msgArguments,add(value),87,Lorg/apache/commons/math3/exception/util/ExceptionContext>,6,true,1) 3;ON;null; ,false
java/util/Map,Ljava/util/Map,createJacobiPolynomial,JACOBI_COEFFICIENTS,containsKey,218,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/Map,Ljava/util/Map,createJacobiPolynomial,JACOBI_COEFFICIENTS,put(key;value),222,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/Map,Ljava/util/Map,createJacobiPolynomial,JACOBI_COEFFICIENTS,iterator,233,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,addMessage,msgPatterns,add(value),86,Lorg/apache/commons/math3/exception/util/ExceptionContext>,10,true,1) 1;ON;null; 2) 1;ON;null; ,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,6,true,1) 1;ON;null; 2) 1;ON;null; 3) 8;ON;null; 4) 8;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,6,true,1) 1;ON;null; 2) 1;ON;null; 3) 8;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,toArray,53,Lorg/apache/commons/math3/exception/util/ArgUtils>,10,true,1) 1;ON;null; 2) 1;ON;null; ,true
java/util/List,Ljava/util/List,addMessage,msgArguments,add(value),87,Lorg/apache/commons/math3/exception/util/ExceptionContext>,10,true,1) 1;ON;null; 2) 1;ON;null; ,false
java/util/List,Ljava/util/List,addMessage,msgPatterns,add(value),86,Lorg/apache/commons/math3/exception/util/ExceptionContext>,15,true,1) 2;ON;null; ,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,1,true,1) 2;ON;null; 2) 7;ON;null; 3) 7;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,1,true,1) 2;ON;null; 2) 7;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,toArray,53,Lorg/apache/commons/math3/exception/util/ArgUtils>,15,true,1) 2;ON;null; ,true
java/util/List,Ljava/util/List,addMessage,msgArguments,add(value),87,Lorg/apache/commons/math3/exception/util/ExceptionContext>,15,true,1) 2;ON;null; ,false
java/util/List,Ljava/util/List,addMessage,msgPatterns,add(value),86,Lorg/apache/commons/math3/exception/util/ExceptionContext>,37,true,1) 1;ON;null; ,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,4,true,1) 1;ON;null; 2) 6;ON;null; 3) 6;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,4,true,1) 1;ON;null; 2) 6;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,toArray,53,Lorg/apache/commons/math3/exception/util/ArgUtils>,37,true,1) 1;ON;null; ,true
java/util/List,Ljava/util/List,addMessage,msgArguments,add(value),87,Lorg/apache/commons/math3/exception/util/ExceptionContext>,37,true,1) 1;ON;null; ,false
java/util/List,Ljava/util/List,<clinit>,CHEBYSHEV_COEFFICIENTS,add(value),55,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,CHEBYSHEV_COEFFICIENTS,add(value),56,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,CHEBYSHEV_COEFFICIENTS,add(value),57,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,HERMITE_COEFFICIENTS,add(value),62,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,HERMITE_COEFFICIENTS,add(value),63,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,HERMITE_COEFFICIENTS,add(value),64,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,LAGUERRE_COEFFICIENTS,add(value),69,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,LAGUERRE_COEFFICIENTS,add(value),70,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,LAGUERRE_COEFFICIENTS,add(value),71,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,LEGENDRE_COEFFICIENTS,add(value),76,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,LEGENDRE_COEFFICIENTS,add(value),77,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,<clinit>,LEGENDRE_COEFFICIENTS,add(value),78,Lorg/apache/commons/math3/analysis/polynomials/PolynomialsUtils>,1,false,,false
java/util/List,Ljava/util/List,rank,nanPositions,size,216,Lorg/apache/commons/math3/stat/ranking/NaturalRanking>,5,false,,false
java/util/List,Ljava/util/ArrayList,rank,tiesTrace,add(value),233,Lorg/apache/commons/math3/stat/ranking/NaturalRanking>,5,false,,false
java/util/List,Ljava/util/ArrayList,rank,tiesTrace,add(value),242,Lorg/apache/commons/math3/stat/ranking/NaturalRanking>,1,true,1) 1;ON;null; ,false
java/util/List,Ljava/util/List,addMessage,msgPatterns,add(value),86,Lorg/apache/commons/math3/exception/util/ExceptionContext>,3,true,1) 1;ON;0; ,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,1,true,1) 1;ON;0; 2) 7;ON;null; 3) 7;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,1,true,1) 1;ON;0; 2) 7;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,toArray,53,Lorg/apache/commons/math3/exception/util/ArgUtils>,3,true,1) 1;ON;0; ,true
java/util/List,Ljava/util/List,addMessage,msgArguments,add(value),87,Lorg/apache/commons/math3/exception/util/ExceptionContext>,3,true,1) 1;ON;0; ,false
java/util/Map,Ljava/util/Map,<init>,hParam,put(key;value),60,Lorg/apache/commons/math3/ode/ParameterJacobianWrapper>,1,true,1) 1;ON;null; ,false
java/util/Map,Ljava/util/Map,computeParameterJacobian,hParam,iterator,86,Lorg/apache/commons/math3/ode/ParameterJacobianWrapper>,1,false,,false
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),46,Lorg/apache/commons/math3/exception/util/ArgUtils>,197,true,1) 5;ON;null; 2) 5;ON;null; ,true
java/util/List,Ljava/util/ArrayList,flatten,list,add(value),49,Lorg/apache/commons/math3/exception/util/ArgUtils>,197,true,1) 5;ON;null; ,true
java/util/TreeMap,Ljava/util/TreeMap,toString,freqTable,keySet,99,Lorg/apache/commons/math3/stat/Frequency>,1,false,,false
java/util/Set,Ljava/util/Set,toString,,iterator,99,Lorg/apache/commons/math3/stat/Frequency>,1,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getCount,freqTable,iterator,308,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getSumFreq,freqTable,values,288,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/Collection,Ljava/util/Collection,getSumFreq,,iterator,288,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,comparator,428,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,iterator,435,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,firstKey,443,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,lastKey,447,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,valuesIterator,freqTable,keySet,259,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/Set,Ljava/util/Set,valuesIterator,,iterator,259,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,incrementValue,freqTable,iterator,179,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,incrementValue,freqTable,put(key;value),181,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,incrementValue,freqTable,put(key;value),183,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,clear,freqTable,clear,246,Lorg/apache/commons/math3/stat/Frequency>,1,false,,false
java/util/TreeMap,Ljava/util/TreeMap,valuesIterator,freqTable,keySet,259,Lorg/apache/commons/math3/stat/Frequency>,9,false,,false
java/util/Set,Ljava/util/Set,valuesIterator,,iterator,259,Lorg/apache/commons/math3/stat/Frequency>,9,false,,false
java/util/TreeMap,Ljava/util/TreeMap,entrySetIterator,freqTable,entrySet,276,Lorg/apache/commons/math3/stat/Frequency>,2,false,,false
java/util/Set,Ljava/util/Set,entrySetIterator,,iterator,276,Lorg/apache/commons/math3/stat/Frequency>,2,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getSumFreq,freqTable,values,288,Lorg/apache/commons/math3/stat/Frequency>,13,false,,false
java/util/Collection,Ljava/util/Collection,getSumFreq,,iterator,288,Lorg/apache/commons/math3/stat/Frequency>,13,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getCount,freqTable,iterator,308,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getUniqueCount,freqTable,keySet,355,Lorg/apache/commons/math3/stat/Frequency>,1,false,,false
java/util/Set,Ljava/util/Set,getUniqueCount,,size,355,Lorg/apache/commons/math3/stat/Frequency>,1,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,comparator,428,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,iterator,435,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,firstKey,443,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getCumFreq,freqTable,lastKey,447,Lorg/apache/commons/math3/stat/Frequency>,8,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getCount,freqTable,iterator,308,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;O1;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getCount,freqTable,iterator,308,Lorg/apache/commons/math3/stat/Frequency>,4,true,1) 2;O1;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getCount,freqTable,iterator,308,Lorg/apache/commons/math3/stat/Frequency>,3,true,1) 3;O1;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,getMode,freqTable,values,569,Lorg/apache/commons/math3/stat/Frequency>,4,false,,false
java/util/Collection,Ljava/util/Collection,getMode,,iterator,569,Lorg/apache/commons/math3/stat/Frequency>,4,false,,false
java/util/TreeMap,Ljava/util/TreeMap,getMode,freqTable,entrySet,577,Lorg/apache/commons/math3/stat/Frequency>,4,false,,false
java/util/Set,Ljava/util/Set,getMode,,iterator,577,Lorg/apache/commons/math3/stat/Frequency>,4,false,,false
java/util/TreeMap,Ljava/util/TreeMap,incrementValue,freqTable,iterator,179,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,incrementValue,freqTable,put(key;value),181,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,incrementValue,freqTable,put(key;value),183,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,entrySetIterator,freqTable,entrySet,276,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/Set,Ljava/util/Set,entrySetIterator,,iterator,276,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; ,false
java/util/TreeMap,Ljava/util/TreeMap,incrementValue,freqTable,iterator,179,Lorg/apache/commons/math3/stat/Frequency>,1,true,1) 1;ON;0; 2) 2;ON;0; ,false
